id,tweetText,tweetURL,type,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1237572931028267008,@GeneSudek la neta &gt;:v,https://x.com/undefined/status/1237572931028267008,tweet,@undefined,15,2,10,1485,-,0,2020-03-10 20:55:54,,
1237572424817770496,@MikeJimnz @dannapaola ola bb,https://x.com/undefined/status/1237572424817770496,tweet,@undefined,3,0,0,64,-,0,2020-03-10 20:53:53,,
1237572111834566659,@ALEXFDZ @dannapaola xD c mamó,https://x.com/undefined/status/1237572111834566659,tweet,@undefined,2,0,0,331,-,0,2020-03-10 20:52:39,,
1237540806644269061,@GeneSudek @dannapaola Jajajajaja! Te mega mamaste 🤣🤣,https://x.com/undefined/status/1237540806644269061,tweet,@undefined,3,0,4,415,-,1,2020-03-10 18:48:15,,
1236441632960139265,@azAlexis09 Noooo ke sadddd :’c,https://x.com/undefined/status/1236441632960139265,tweet,@undefined,15,0,1,444,-,0,2020-03-07 18:00:31,,
1236435840445923329,"30 MILLONES 😍🥳 Gracias, mis cricks ❤️ https://t.co/o0IG5IQ0be",https://x.com/undefined/status/1236435840445923329,tweet,@undefined,3814,285,3246,125131,-,86,2020-03-07 17:37:30,https://pbs.twimg.com/media/ESiz11XXQAgfUNT.jpg,
1236079948085030913,@wonicawartinez Jajajaja KHE,https://x.com/undefined/status/1236079948085030913,tweet,@undefined,2,0,4,223,-,0,2020-03-06 18:03:19,,
1236079556156628992,@iGoyoDestroys :”c Lo siento,https://x.com/undefined/status/1236079556156628992,tweet,@undefined,3,0,2,217,-,0,2020-03-06 18:01:46,,
1233238222508945408,Vine hasta Nueva York para ver a este crack que hoy tuvo un show muy importante para su carrera. GENIO 👏🏼❤️ @franco_esca https://t.co/kv6qExHKvP,https://x.com/undefined/status/1233238222508945408,tweet,@undefined,360,171,1799,65249,-,39,2020-02-27 21:51:19,https://pbs.twimg.com/media/ER1XneZUwAEIBFX.jpg,
1232808518614384642,Renté anuncios espectaculares por la ciudad para esto: https://t.co/ewGZQ8DhGl,https://x.com/undefined/status/1232808518614384642,tweet,@undefined,1975,5274,18744,179706,-,679,2020-02-26 17:23:49,"https://pbs.twimg.com/media/ERvQzt5WoAI-P0a.jpg,https://pbs.twimg.com/media/ERvQzt0WoAAdNoz.jpg,https://pbs.twimg.com/media/ERvQzt1WoAEvm-4.jpg,https://pbs.twimg.com/media/ERvQztwXkAAxJB5.jpg",
1231780090842882049,@ArturoV96396726 GRACIAS BROOOO!!! 😍🦔,https://x.com/undefined/status/1231780090842882049,tweet,@undefined,6,0,1,162,-,0,2020-02-23 21:17:13,,
1231008152897769472,@issaR11 Ay nememessss 🤣😍😍,https://x.com/undefined/status/1231008152897769472,tweet,@undefined,14,1,1,348,-,0,2020-02-21 18:09:49,,
1231007838362685440,El zapato limpio y el perreo sucio.,https://x.com/undefined/status/1231007838362685440,tweet,@undefined,186,307,5447,36286,-,54,2020-02-21 18:08:34,,
1230320215151370240,Qué bella señora xD https://t.co/qPi6Dc7nPZ,https://x.com/undefined/status/1230320215151370240,tweet,@undefined,900,652,7845,117078,-,202,2020-02-19 20:36:12,https://pbs.twimg.com/media/ERL5thIVUAApcyd.jpg,
1229062006658957313,@Abraham96Cruz GRACIAS CREEECK! 😎😎,https://x.com/undefined/status/1229062006658957313,tweet,@undefined,2,0,0,68,-,0,2020-02-16 09:16:31,,
1228812654770298880,@SuspectZama Pues no me di cuenta apenas. Pero esta semana vi DEMASIADOS de esos anuncios 🤣,https://x.com/undefined/status/1228812654770298880,tweet,@undefined,9,0,6,756,-,1,2020-02-15 16:45:41,,
1228487984632254464,Goals de pareja 😍❤️❤️ :’v https://t.co/0F4uTtOk0I,https://x.com/undefined/status/1228487984632254464,tweet,@undefined,707,885,4521,63423,-,98,2020-02-14 19:15:34,"https://pbs.twimg.com/media/EQx3R37X0AUZAV0.jpg,https://pbs.twimg.com/media/EQx3R4AWsAUUoXv.jpg,https://pbs.twimg.com/media/EQx3R37XUAAROhX.jpg,https://pbs.twimg.com/media/EQx3R37WsAEdSpp.jpg",
1228151055009112064,"Ya falta poco para @VidConMexico y les regalo este cupón para comprar con descuento hasta el 16 de Febrero: VIDCONMXLUISITO en la página https://t.co/ZtAwYin5J4

¡Va a estar perroooo! Nos vemos por ahí, CREEECKKKSSS 😎 https://t.co/aeZynEpVLb",https://x.com/undefined/status/1228151055009112064,tweet,@undefined,56,2,88,3185,-,0,2020-02-13 20:56:44,https://pbs.twimg.com/media/EQtE32BWoAAtCAf.jpg,
1228106016169967619,La realidad de cómo grabo mis videos :v https://t.co/K4hALYD7G1,https://x.com/undefined/status/1228106016169967619,tweet,@undefined,686,218,2844,75366,-,80,2020-02-13 17:57:46,https://pbs.twimg.com/media/EQsb6RSU4AAEBSs.jpg,
1227779617160777728,"¡Ya el VIERNES estrena la película de Sonic, CRACKS!

OLV qué emoción que ya la van a poder ver 😍 ¡Estoy muy feliz con el resultado!

Vayan comprando sus boletos para verla en el cine en https://t.co/fM2HqCYKF8 PORQUE SE VAN VELOCES COMO SONIC  #SonicLaPelícula @ParamountMexico https://t.co/N89iDaOi6E",https://x.com/undefined/status/1227779617160777728,tweet,@undefined,310,50,629,17336,-,17,2020-02-12 20:20:46,"https://pbs.twimg.com/media/EQnzDM5UUAAl_AS.jpg,https://pbs.twimg.com/media/EQnzDM4VAAIF5sp.jpg",
1227613697654317057,@xAlanFTP Jajajajajajaja ASÍ GRABO MIS VIDEOS,https://x.com/undefined/status/1227613697654317057,tweet,@undefined,11,0,9,612,-,0,2020-02-12 09:21:28,,
1227613087576084486,@soyalemendoza Comer pizza desnudo 🤣,https://x.com/undefined/status/1227613087576084486,tweet,@undefined,16,3,12,974,-,2,2020-02-12 09:19:02,,
1227612592652374017,"¿Sabes por qué le dicen día del amor y la amistad?

Porque tú sientes amor, y ella amistad...

:’c :’/ F’s en el chat",https://x.com/undefined/status/1227612592652374017,tweet,@undefined,1794,1761,12992,97982,-,295,2020-02-12 09:17:04,,
1224870140946182144,El poder de la Luna me respalda 🌛 https://t.co/IOzYfaJcpD,https://x.com/undefined/status/1224870140946182144,tweet,@undefined,895,262,2411,67068,-,36,2020-02-04 19:39:33,https://pbs.twimg.com/media/EP-c5gmVUAAh8BY.jpg,
1220899025198755841,@JuanBertheau &gt;:”v,https://x.com/undefined/status/1220899025198755841,tweet,@undefined,46,2,71,4804,-,0,2020-01-24 20:39:45,,
1219458701024563201,@andreapalafox23 NIVEL DE CRACK SOS VOS,https://x.com/undefined/status/1219458701024563201,tweet,@undefined,0,1,2,100,-,0,2020-01-20 21:16:25,,
1219457990505320448,ola nenas https://t.co/nvxySWrAC4,https://x.com/undefined/status/1219457990505320448,tweet,@undefined,663,91,1314,62991,-,30,2020-01-20 21:13:36,https://pbs.twimg.com/media/EOxik3bUYAEvlXt.jpg,
1218239289043058692,"¡Noticia emocionante! Voy a ser uno de los anfitriones de los Spotify Awards 😎

5 de Marzo. Va a estar perrón 🔥 #SpotifyAwards @SpotifyMexico https://t.co/cNUS6ATH9P",https://x.com/undefined/status/1218239289043058692,tweet,@undefined,198,20,427,15228,-,10,2020-01-17 12:30:54,https://pbs.twimg.com/media/EOgOLNlWsAUGNZA.jpg,
1217640521629220865,"¿Cuál es el colmo de un gallo? Que se le ponga la piel de gallina.

¿Y el de un vidriero? Que su negocio quiebre.

¿Y el de un policía? Tener dos esposas.

jajajajjjjajajanagshaana xDDD",https://x.com/undefined/status/1217640521629220865,tweet,@undefined,978,317,3764,52044,-,229,2020-01-15 20:51:37,,
1215829399506911237,A ver si con un poco de suerte al Viernes se le cae la erre.,https://x.com/undefined/status/1215829399506911237,tweet,@undefined,301,487,13046,67671,-,482,2020-01-10 20:54:52,,
1215370527281270784,"Estoy tocando a la puerta de tu corazón.

Ábreme, por favor ✊🏽🚪 https://t.co/opsHOC4vIT",https://x.com/undefined/status/1215370527281270784,tweet,@undefined,827,384,3350,62854,-,55,2020-01-09 14:31:28,https://pbs.twimg.com/media/EN3dDHdUwAE-gss.jpg,
1214007079725346818,"Ya me sentí mal por reírme de los memes de la “Tercera Guerra Mundial”. Sí está fea la cosa... 

Las imágenes de los soldados dejando a sus familias para ir a un posible enfrentamiento me han roto el corazón. Los invito a que se informen bien sobre el tema.",https://x.com/undefined/status/1214007079725346818,tweet,@undefined,909,462,9066,92654,-,114,2020-01-05 20:13:37,,
1213362383231557632,@VladimirBelmon6 KE BEYESA 😍,https://x.com/undefined/status/1213362383231557632,tweet,@undefined,2,0,0,117,-,0,2020-01-04 01:31:50,,
1213197871996133376,@wonicawartinez JEJEJEJEJE,https://x.com/undefined/status/1213197871996133376,tweet,@undefined,7,0,3,307,-,0,2020-01-03 14:38:07,,
1213197298785800197,@Myhugosan @alanxelmundo @ixpanea @PPTeamRafa @PPTeamLesslie @PPTeamKaren CRACK!!! 🔥🔥😁 Disfrútalo al máximo!!!,https://x.com/undefined/status/1213197298785800197,tweet,@undefined,5,1,0,75,-,0,2020-01-03 14:35:50,,
1213197005796892674,Intentando meterla en el hoyo xD https://t.co/hM8qPPblZN,https://x.com/undefined/status/1213197005796892674,tweet,@undefined,451,216,1795,40988,-,34,2020-01-03 14:34:40,https://pbs.twimg.com/media/ENYkPkgXYAAUYGO.jpg,
1211390637712523266,@Katynga1 :’c,https://x.com/undefined/status/1211390637712523266,tweet,@undefined,0,0,0,123,-,0,2019-12-29 14:56:49,,
1211390581508902914,@rodrigo86444 JEJEJEJE,https://x.com/undefined/status/1211390581508902914,tweet,@undefined,0,0,1,118,-,0,2019-12-29 14:56:35,,
1211388397480300551,@GutierrezVAng xD,https://x.com/undefined/status/1211388397480300551,tweet,@undefined,1,0,0,159,-,0,2019-12-29 14:47:55,,
1211081371680161792,@wonicawartinez OLV qué cool!!!! Felicidades!!!! 😍🤩🤩,https://x.com/undefined/status/1211081371680161792,tweet,@undefined,5,1,7,141,-,0,2019-12-28 18:27:54,,
1211081281372610560,Comí mucho en Diciembre https://t.co/olKEzehgEk,https://x.com/undefined/status/1211081281372610560,tweet,@undefined,265,67,849,37002,-,21,2019-12-28 18:27:32,https://pbs.twimg.com/media/EM6gAJvXUAEjiAj.jpg,
1210379412887216128,Ah perrooooo https://t.co/y0JsyrK6H6,https://x.com/undefined/status/1210379412887216128,tweet,@undefined,200,36,856,36785,-,13,2019-12-26 19:58:34,https://pbs.twimg.com/media/EMwhqIXXkAUzaiV.jpg,
1209580068701429761,"Pórtense bien, que Luisillo Claus y sus ayudantes están preparando los regalos xD 🎄🎁❤️ https://t.co/QYR03htJmn",https://x.com/undefined/status/1209580068701429761,tweet,@undefined,207,69,1196,37276,-,15,2019-12-24 15:02:15,"https://pbs.twimg.com/media/EMlKfU4W4AMksWZ.jpg,https://pbs.twimg.com/media/EMlKfU4W4AI9oPq.jpg,https://pbs.twimg.com/media/EMlKfVKWsAAUVCP.jpg,https://pbs.twimg.com/media/EMlKfU7XkAE-R0w.jpg",
1209309120714592256,"@JuanBertheau ÁNIMO, PERROS!!! (Bamba y tú)",https://x.com/undefined/status/1209309120714592256,tweet,@undefined,6,0,40,2910,-,1,2019-12-23 21:05:36,,
1209281192618532864,@massyalonso JAJAJA,https://x.com/undefined/status/1209281192618532864,tweet,@undefined,2,1,6,603,-,2,2019-12-23 19:14:38,,
1209281163539419137,@polaroidsurie xDDD,https://x.com/undefined/status/1209281163539419137,tweet,@undefined,4,1,9,1207,-,1,2019-12-23 19:14:31,,
1209280933884518400,"Fui a un restaurante que vende postres en forma de pene. Me comí una polla completa y me encantó xD

El lugar se llama “La Pollería” y es en Madrid, por si les interesa 🐓🤣🤤 https://t.co/lMqxqlWPdR",https://x.com/undefined/status/1209280933884518400,tweet,@undefined,1998,2411,6786,96610,-,970,2019-12-23 19:13:36,"https://pbs.twimg.com/media/EMg6l6YWwAcQ9wm.jpg,https://pbs.twimg.com/media/EMg6l6ZWoAYAael.jpg,https://pbs.twimg.com/media/EMg6l6aWwAISmKO.jpg,https://pbs.twimg.com/media/EMg6l6YXsAEHHOB.jpg",
1208864875377770497,"–Amigo, ayer contraí matrimonio.
–¡CONTRAJE!
–Pues obvio, fue un evento formal.

ajjajajajjaaajsjs xDDD",https://x.com/undefined/status/1208864875377770497,tweet,@undefined,529,221,2950,53229,-,91,2019-12-22 15:40:20,,
1208158986777681920,@ed_moreville Jajajajaja ayyyy 🥰🥰🥰,https://x.com/undefined/status/1208158986777681920,tweet,@undefined,2,0,0,141,-,0,2019-12-20 16:55:23,,
1208158468319825920,Tu tío ya todo pedo dando un discurso en la fiesta de su oficina https://t.co/Xi0ovmSJ5V,https://x.com/undefined/status/1208158468319825920,tweet,@undefined,148,75,1131,33869,-,16,2019-12-20 16:53:20,https://pbs.twimg.com/media/EMQ9uB3U4AA2NXK.jpg,
1207499963242037249,"Tal vez han visto estos anuncios por la calle con mi carota xD Esto es porque se viene @vidconmexico 2020 y OBVIAMENTE estaré por ahí! 😎 Va a estar bien cool. Ahí nos vemos, ¿O QUÉ?

Adquieran sus boletos aquí 👉🏽 https://t.co/jqG5AdeJnH #VidconMexicoReady https://t.co/i6JjzSV7w1",https://x.com/undefined/status/1207499963242037249,tweet,@undefined,71,6,133,5575,-,7,2019-12-18 21:16:40,https://pbs.twimg.com/media/EMHmzxnXkAEaZ1M.jpg,
1207323906652213248,"A lo único que soy adicto en esta vida, aparte de tus besos https://t.co/T3QDGVrbTh",https://x.com/undefined/status/1207323906652213248,tweet,@undefined,207,134,3307,46777,-,62,2019-12-18 09:37:04,https://pbs.twimg.com/media/EMFGisAWwAEFjws.jpg,
1206445408819568640,@ManelAkaForce Jajajajajaja! KHE,https://x.com/undefined/status/1206445408819568640,tweet,@undefined,23,0,23,965,-,1,2019-12-15 23:26:14,,
1206443950342627328,"@ElJuanpaZurita Eres el único viendo a tu cámara, CRACK xD",https://x.com/undefined/status/1206443950342627328,tweet,@undefined,21,0,44,3369,-,2,2019-12-15 23:20:27,,
1206443042049277952,@lacusa Nememes ke sad :c,https://x.com/undefined/status/1206443042049277952,tweet,@undefined,3,0,1,58,-,0,2019-12-15 23:16:50,,
1206152428757934080,Jajajajaja. Algún día tomaré esa selfie y la subiré con esta descripción. MARQUEN MIS PALABRAS 👨🏻‍🚀,https://x.com/undefined/status/1206152428757934080,tweet,@undefined,224,77,2015,40201,-,168,2019-12-15 04:02:02,,
1205888497296576512,Desde el mirador más alto de Líbano se continúa viendo claramente que no te ama https://t.co/PUgVOjLpsu,https://x.com/undefined/status/1205888497296576512,tweet,@undefined,912,2145,19355,147094,-,363,2019-12-14 10:33:16,https://pbs.twimg.com/media/ELwtMIYX0AAo3hA.jpg,
1205412398485712896,@leocivile Jajajaja KHE,https://x.com/undefined/status/1205412398485712896,tweet,@undefined,1,0,0,69,-,0,2019-12-13 03:01:25,,
1205356674778841089,"Salu2 desde Líbano, prros. Está bien bergas por aka 🇱🇧🏙 https://t.co/e1VKaRLJ2U",https://x.com/undefined/status/1205356674778841089,tweet,@undefined,294,67,577,40364,-,16,2019-12-12 23:20:00,https://pbs.twimg.com/media/ELpJgIhXUAALwZN.jpg,
1204549159514181633,"¿Han visto cómo Google tiene juegos divertidos en su página de inicio de vez en cuando? Pues hicieron uno de lotería y me invitaron a ser la voz oficial 😱 ¡Quedó súper perrón!

Vayan a la página principal de Google, o a https://t.co/nSIz8hvRga para escucharme, prros 😎",https://x.com/undefined/status/1204549159514181633,tweet,@undefined,235,60,469,8861,-,69,2019-12-10 17:51:13,,
1203849638232543232,Yo hundiéndome en la friend-zone cada vez más https://t.co/V4AMebUJZ7,https://x.com/undefined/status/1203849638232543232,tweet,@undefined,408,542,7215,76004,-,112,2019-12-08 19:31:34,"https://pbs.twimg.com/media/ELTu28FXsAEM5y0.jpg,https://pbs.twimg.com/media/ELTu28KXsAAH92m.jpg",
1203125799886508037,@ricardozaico17 xDDD,https://x.com/undefined/status/1203125799886508037,tweet,@undefined,0,0,2,268,-,0,2019-12-06 19:35:18,,
1203124905631535104,Antes y después de dejar de consumir crack https://t.co/S7AgrmvlpH,https://x.com/undefined/status/1203124905631535104,tweet,@undefined,522,149,2361,55335,-,33,2019-12-06 19:31:45,https://pbs.twimg.com/media/ELJbuM9WwAEoME_.jpg,
1202139411405623296,@JoeMer0 @megustaleermex @FILGuadalajara xD,https://x.com/undefined/status/1202139411405623296,tweet,@undefined,1,3,3,23,-,1,2019-12-04 02:15:45,,
1202139244887564288,@Elvictorgarciam @megustaleermex @FILGuadalajara Jajajajaja!,https://x.com/undefined/status/1202139244887564288,tweet,@undefined,0,0,1,21,-,0,2019-12-04 02:15:05,,
1202050585396203520,@andreapalafox23 @megustaleermex @FILGuadalajara ¡Gracias por estar ahí! ❤️,https://x.com/undefined/status/1202050585396203520,tweet,@undefined,1,1,3,52,-,0,2019-12-03 20:22:47,,
1202050201793581061,@Ramdomimagenes @megustaleermex @FILGuadalajara GRACIAS!!!! 😍 Qué hermoso comentario!!!! CREEEECCCCKKKKK!!!!! ❤️❤️,https://x.com/undefined/status/1202050201793581061,tweet,@undefined,0,0,0,21,-,0,2019-12-03 20:21:15,,
1202048402504257536,"Presenté mi libro #LugaresAsombrosos en la Feria Internacional del Libro de Guadalajara y fue por dos días consecutivos el más vendido de todo el evento.

Estoy sumamente feliz por esto y emocionado por lo que está sucediendo 😱

De todo corazón, GRACIAS ❤️ https://t.co/stHyw8vYFT",https://x.com/undefined/status/1202048402504257536,tweet,@undefined,259,62,567,18743,-,14,2019-12-03 20:14:06,"https://pbs.twimg.com/media/EK6IouvXUAAibHN.jpg,https://pbs.twimg.com/media/EK6IouvW4AIaKJ9.jpg,https://pbs.twimg.com/media/EK6IouuXsAE4t16.jpg,https://pbs.twimg.com/media/EK6IouuW4AIFSLC.jpg",
1200135044787924992,@Alan38922419 @DLCharly22 Tú sí sabes 😎,https://x.com/undefined/status/1200135044787924992,tweet,@undefined,2,0,0,13,-,0,2019-11-28 13:31:06,,
1200134959433797632,@DLCharly22 Mañana!!! 😎,https://x.com/undefined/status/1200134959433797632,tweet,@undefined,5,0,0,253,-,0,2019-11-28 13:30:46,,
1200134311405441024,El Greñas al fin ha sido capturado. Se filtran imágenes de él tras rejas con nuevas amistades https://t.co/ed3WFrO3bZ,https://x.com/undefined/status/1200134311405441024,tweet,@undefined,376,96,1115,28626,-,17,2019-11-28 13:28:11,"https://pbs.twimg.com/media/EKe7yoKVAAApa9E.jpg,https://pbs.twimg.com/media/EKe7yoJU4AEL_nd.jpg,https://pbs.twimg.com/media/EKe7yoKUcAAChmu.jpg,https://pbs.twimg.com/media/EKe7yoKU0AEpA9G.jpg",
1198382495789649920,@VladimirBelmon6 Jajajajaja! Olv para fans fans xD,https://x.com/undefined/status/1198382495789649920,tweet,@undefined,2,0,3,249,-,0,2019-11-23 17:27:06,,
1198382085767077890,t pusist bn guapa jaja tas bien lok chamak salu2 https://t.co/G65YcoCfj5,https://x.com/undefined/status/1198382085767077890,tweet,@undefined,225,67,1417,35029,-,22,2019-11-23 17:25:28,https://pbs.twimg.com/media/EKGCJtoWwAADJq9.jpg,
1196277036148498432,@Fanny_Parangueo GRACIAS!!!! Me pone súper feliz que te esté gustando 😍😍😍,https://x.com/undefined/status/1196277036148498432,tweet,@undefined,5,0,4,75,-,0,2019-11-17 22:00:45,,
1196207961204506624,@Dayanarasher_ Yeiiii 😍🔥,https://x.com/undefined/status/1196207961204506624,tweet,@undefined,4,0,1,68,-,0,2019-11-17 17:26:17,,
1196207901779615744,@imchezzco A DARLEEE 😎,https://x.com/undefined/status/1196207901779615744,tweet,@undefined,0,0,0,34,-,0,2019-11-17 17:26:02,,
1196207779364687874,@stayforubius Seguro que te encantará!!!! 😍😍,https://x.com/undefined/status/1196207779364687874,tweet,@undefined,2,0,0,14,-,0,2019-11-17 17:25:33,,
